Username,Score,At,Content,Aplikator
Pengguna Google,5,2024-09-06 19:28:50,Bagus,Aku Laku
Pengguna Google,5,2024-09-06 19:22:46,Kenapa limit sya tidak bisa di gunakan,Aku Laku
Pengguna Google,1,2024-09-06 19:19:56,"Buruk sangat,klo ga niat ga usah lah kasih harapan",Aku Laku
Pengguna Google,1,2024-09-06 19:16:43,Sangat kecewa Data saya di sebar di bikin jelek tapi hutang ttp saya bayar yg terjadi nama ttp jelek tau gitu GK saya lunasin tu utang impas sama nama data saya yg di bikin jelek padahal telat baru bbrapa hari intinya saya mau nama saya bersih kembali GK adil ini utang ttp di lunasin tapi Nma data pribadi jadi jelek,Aku Laku
Pengguna Google,5,2024-09-06 18:43:07,Moga jaya selalu,Aku Laku
Pengguna Google,1,2024-09-06 18:42:13,"ga bisa di gunakan,",Aku Laku
Pengguna Google,4,2024-09-06 18:39:41,Happy nice,Aku Laku
Pengguna Google,5,2024-09-06 18:37:07,Walopun tidak bisa dipakai saya kasih bintang 5 lah,Aku Laku
Pengguna Google,5,2024-09-06 18:35:22,mantap,Aku Laku
Pengguna Google,5,2024-09-06 18:28:03,Sangat membantu sekali buat saya,Aku Laku
Pengguna Google,5,2024-09-06 18:27:24,Sangat membantu masyarakat dalam perihal kredit2 barang.... Sukses selalu untuk akulaku....,Aku Laku
Pengguna Google,5,2024-09-06 18:25:38,Akulaku mantap,Aku Laku
Pengguna Google,1,2024-09-06 18:20:22,dih pdhl gada utang tapi paylater dibekukan,Aku Laku
Pengguna Google,5,2024-09-06 18:12:53,Percuma ada limit ga bisa di gunakan,Aku Laku
Pengguna Google,1,2024-09-06 18:10:47,"Setiap kali pengajuan pinjeman dan payletter slalu d tolak, pdhl saldo pay ada",Aku Laku
Pengguna Google,5,2024-09-06 18:07:44,Membantu,Aku Laku
Pengguna Google,5,2024-09-06 18:04:42,Akulaku sangat istimewa,Aku Laku
Pengguna Google,5,2024-09-06 17:53:38,ðŸ¤‘ðŸ¤‘,Aku Laku
Pengguna Google,1,2024-09-06 17:53:00,Pinjam 200k aja dipersulit.,Aku Laku
Pengguna Google,2,2024-09-06 17:42:32,"Tiap saya transaksi gagal..limit banyak,tidak dapat di gunakan..sama saja bohong",Aku Laku
Pengguna Google,5,2024-09-06 17:37:47,Good job,Aku Laku
Pengguna Google,1,2024-09-06 17:36:02,"Lucu ya aplikasi ini,klu paylaterny lazada cpt2 di SMS atau wa Tp knp tiap akulaku ga ada SMS atau chat...JD nya saya kan telat bayar ,Krn mm ga ada wkt cek aplikasi...saya nomer ga di kenal di daftar hitam,JD saya ga bisa di tlfn,Krn males ngeladenin promosi2...bikin darting Tingkatkan LG lah aplikasi akulaku,wa atau SMS kek kayak aplikasi yg lain...",Aku Laku
Pengguna Google,5,2024-09-06 17:31:55,Aneh limit gede tidak bisa di gunakan,Aku Laku
Pengguna Google,5,2024-09-06 17:27:35,Sangat membantu,Aku Laku
Pengguna Google,1,2024-09-06 17:27:01,"menyebalkan,",Aku Laku
Pengguna Google,5,2024-09-06 17:25:06,Responnya cepat,Aku Laku
Pengguna Google,5,2024-09-06 17:21:57,Mantap,Aku Laku
Pengguna Google,3,2024-09-06 17:18:25,Tingkatkan lagi,Aku Laku
Pengguna Google,5,2024-09-06 17:17:07,Sangat mbantu,Aku Laku
Pengguna Google,5,2024-09-06 17:12:54,Top,Aku Laku
Pengguna Google,5,2024-09-06 17:07:41,"Tetep bintang 5 biar pun gabisa dipake lg limit PAYLATER nya gatau knpa tiba tiba ga bisa dipake, tanya cs jawabannya produknya yg gabisa tp kok semuanya , lekas membaik system",Aku Laku
Pengguna Google,5,2024-09-06 17:07:22,Keren. Harga termasuk murah,Aku Laku
Pengguna Google,5,2024-09-06 16:57:40,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 16:54:52,ok,Aku Laku
Pengguna Google,5,2024-09-06 16:54:10,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 16:52:03,TOP...finctech terpercaya... ok Banget sangat membantu ...recommendedðŸ‘ðŸ™ Makin mantap .......âœ”ï¸cuma sayang kadang paylaternya tiba tiba gak bisa dipakai walau limit tersedia padahal juga gak pernah telad bayar..semoga lebih baik .....gasssss,Aku Laku
Pengguna Google,5,2024-09-06 16:50:45,sangat membantu,Aku Laku
Pengguna Google,1,2024-09-06 16:50:06,udah.. 65 hari.. Pengajuan.. Dng limit 200 rb.. Tapi selalu.. Gagal.. Ternyata.. Aq.. Sudah... Gk.. Laku.. Tolong... Hapus.. Data2 saya.. Karena.. Saya.. Sudah.. Tidak.. Laku.. Di.. Aku.. Laku... ðŸ˜­,Aku Laku
Pengguna Google,5,2024-09-06 16:48:35,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 16:42:42,"Mudah transfaran dan mudah2han saja segala yg saya butuh dipermudah oleh akulaku ini, dan tolong pengajuan pinjaman saya , segera bisa dicairkan, KARENA SUDAH LAMA SEKALI dari semenjak saya lunaskan, sudah HAMPIR SETAHUN masih belum bisa dicairkan, terima kasihðŸ™ semoga sukses selalu aku laku, ðŸ™ dan maju terus semoga jaya selalu akulaku top ðŸ‘ðŸ‘ðŸ™ðŸ™",Aku Laku
Pengguna Google,5,2024-09-06 16:40:42,Sudah bayar tapi gak bisa minjam lg itu gimana ya,Aku Laku
Pengguna Google,5,2024-09-06 16:36:25,ðŸ‘ siiiiip ok terima kasih sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 16:35:05,Jos,Aku Laku
Pengguna Google,5,2024-09-06 16:29:08,mantaap betul dah aplikasi ni .. sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 16:28:55,sayang limit gak naik,Aku Laku
Pengguna Google,1,2024-09-06 16:23:44,"tolong pihak akulaku kami tidak merasa belanja barang berupa susu prenagen kenapa saya di chat suruh bayar untuk melunasi , sedangkan sya tidak merasa menggunakan paylater untuk belanja barang tersebut , sya sudah Ss buktinya tapi masi di suruh membayar .. akulaku ko jadi kacau begini ya",Aku Laku
Pengguna Google,5,2024-09-06 16:23:09,ðŸ‘ðŸ‘,Aku Laku
Pengguna Google,1,2024-09-06 16:23:06,Akulaku percuma kasih limit tidak bisa di gunakan.gak jelas.mengecewakan.,Aku Laku
Pengguna Google,5,2024-09-06 16:16:19,Tolong dihidupkan kembali kredit uang sama pinjamannya ko skrg gabisa dipergunakan ya?saya butuh buat biaya hidup saya dn cicilan paling murah cuma diakulaku tolong kerjasamanya buat dibuka lagi makasih hihi,Aku Laku
Pengguna Google,5,2024-09-06 16:16:09,Mntap Boleh pelayanannya tapi susah,Aku Laku
Pengguna Google,5,2024-09-06 16:14:54,aplikasi paling mantap. mudah digunakan.,Aku Laku
Pengguna Google,5,2024-09-06 16:14:11,Akulaku sangat membantuðŸ¥°,Aku Laku
Pengguna Google,4,2024-09-06 16:13:48,Udah bayar GK bisa ngajuin lagi,Aku Laku
Pengguna Google,5,2024-09-06 16:13:08,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 16:10:29,Aku senang dgn apl ini,Aku Laku
Pengguna Google,5,2024-09-06 16:05:16,semog limit kredit bisa digunain lagi,Aku Laku
Pengguna Google,1,2024-09-06 16:04:07,Saya pikir hanya saya yg akun nya seperti itu. Punya limit paylater tapi gak bisa digunain. Pengajuan pinjaman/dana cicil gak di approve. Padahal saya selalu bayar jauh hari sebelum jatuh tempo.,Aku Laku
Pengguna Google,5,2024-09-06 16:01:34,ðŸ‘,Aku Laku
Pengguna Google,3,2024-09-06 15:55:04,tolong Adain fitur pinjam cair ke dana gada m bankking,Aku Laku
Pengguna Google,5,2024-09-06 15:54:19,"Kasih bintang 5 kalo perlu 10 bintang biar bisa diipakai, limit 5,4jt sama sekali gabisa digunakan ðŸ˜€",Aku Laku
Pengguna Google,5,2024-09-06 15:41:14,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 15:41:06,Bagus,Aku Laku
Pengguna Google,5,2024-09-06 15:30:32,Keren..mantap,Aku Laku
Pengguna Google,5,2024-09-06 15:27:23,Sangat puas,Aku Laku
Pengguna Google,5,2024-09-06 15:24:35,Terima kasih,Aku Laku
Pengguna Google,5,2024-09-06 15:24:28,Mantapp ni,Aku Laku
Pengguna Google,5,2024-09-06 15:21:05,Sangat membantu... Sangat puas... Yang terbaik.. Sukses buat Akulaku serta Team Nya.. Makasih Akulaku .,Aku Laku
Pengguna Google,1,2024-09-06 15:19:50,Sangattt buruk sekaliiii,Aku Laku
Pengguna Google,5,2024-09-06 15:16:05,Uninstasl mulai jdi ini,Aku Laku
Pengguna Google,5,2024-09-06 15:14:20,Pokoke okok...ðŸ‘,Aku Laku
Pengguna Google,5,2024-09-06 15:14:08,Mantap,Aku Laku
Pengguna Google,1,2024-09-06 15:12:09,najis amat sekarag mh pinjem d apk kaya gini lagi najis udah ribet bungga 3 persen mending pinjem k bank ajah kapok gua Deket ajah afk nya jga sampah bikin pirus jh,Aku Laku
Pengguna Google,5,2024-09-06 15:10:07,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 15:07:48,terimakasih akulaku..sebuah pinjaman yg sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 15:05:45,Sanggat mudah,Aku Laku
Pengguna Google,1,2024-09-06 15:03:14,"Aplikasi kontoll pesanan udah dibayar tetapi tidak sampai ke tangan saya, kasih keluhan malah katanya paket yang kita pesan tidak memenuhi syarat untuk mengajukan keluhan. kelihatan banget permainan nya. pemilik aplikasi nya rakus dan gilak duit. Jangan dipakai",Aku Laku
Pengguna Google,5,2024-09-06 14:59:59,Kren,Aku Laku
Pengguna Google,1,2024-09-06 14:59:36,Pinjaman gk bisa di cairkan. Padahal kredit tan gk telat bayar,Aku Laku
Pengguna Google,2,2024-09-06 14:48:37,Kok cicilanya gak tampil sih.... Dan limitnya gak bisa di pakai lagi,Aku Laku
Pengguna Google,1,2024-09-06 14:48:15,Makin kesini makin ancur ... Belanja gabisa cicilan . Bayar gapernah telat . Parah... Kecewa ....,Aku Laku
Pengguna Google,5,2024-09-06 14:41:17,Awalnya lancar skrg susah buat pinjaman,Aku Laku
Pengguna Google,2,2024-09-06 14:40:36,Mantap..akses mudah dan pengajuan cepat,Aku Laku
Pengguna Google,5,2024-09-06 14:38:31,Belum dapat cicilan,Aku Laku
Pengguna Google,5,2024-09-06 14:37:02,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 14:28:00,Mantap bagus banget,Aku Laku
Pengguna Google,5,2024-09-06 14:25:59,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 14:24:05,Yang terhormat bapak/ ibu Mohon menghapus data saya atas nama riswandi karna saya sdh melunasi semua tagihan jika ada yang mengatas nama kan saya saya tidak tanggung jawab terimakasih Yang terhormat bpk/ibu mohon data saya atas nama mirawati di hapus karna saya tidak ada pinjaman lagi jadi jika ada yang mengatas nama kan saya saya tidak tanggung jawab,Aku Laku
Pengguna Google,1,2024-09-06 14:23:43,Akulaku aplikasi g jelas..masa limit playlater 4 JT g bisa pakai sama sekali .aplikasi ngaco ada limit belum tentu bisa belanja..beda bgt sama kredivo..limit 10 jt jelas bisa pakai..akulaku g jelas..mending w gablay aja..katro akulaku limit 4 JT beli token 100 g bisa..apa mau bangkrut y akulaku. Jdi takut ngasih utangan..byar sebelum jatuh tempo malah susah,Aku Laku
Pengguna Google,5,2024-09-06 14:22:38,ðŸ‘ðŸ‘ðŸ‘,Aku Laku
Pengguna Google,2,2024-09-06 14:22:00,"Aplikasi gak jelas , gak sesuai iklan , pengajuan gagal terus , kayanya cuma mau ambil data"" saya doang , detik ini langsung saya uninstal , APUS data saya , klo ada yg mengatasnamakan dengan data saya itu bukan saya",Aku Laku
Pengguna Google,5,2024-09-06 14:17:50,Keren dan mantap segalanya mudah dan murah juga cepat prosesnya saya sudah 4 tahun menggunakan akulaku segalanya semakin mudah dhe best akulakuðŸ‘ðŸ‘ðŸ‘,Aku Laku
Pengguna Google,4,2024-09-06 14:17:00,"Semakin kesini ,, semakin sulit untuk paylaternya,, pdahal selalu dibayarkan sebelum jatuh tempo,, mungkin dari limited yang berkurang bisa berpengaruh. Saya turunkan 1 bintang.",Aku Laku
Pengguna Google,1,2024-09-06 14:11:43,"aplikasi g bnr, udh pinjam 4x, bayar jauh dari tempo,pas mau pinjam lg gagal, klo mau cari nasabah yang baik tolong jng begitu caranya, alasan kredit jelek padahal aq g pnya utang... tolong perbaiki",Aku Laku
Pengguna Google,5,2024-09-06 14:11:34,Good job,Aku Laku
Pengguna Google,5,2024-09-06 14:06:24,ok,Aku Laku
Pengguna Google,5,2024-09-06 13:59:28,mbuh temen sargoni,Aku Laku
Pengguna Google,5,2024-09-06 13:55:03,Bagus banget sumpah aplikasi ini ngbantu banget,Aku Laku
Pengguna Google,4,2024-09-06 13:47:31,Kenapa saya tidak bisa ngatifin playate/pijaman,Aku Laku
Pengguna Google,5,2024-09-06 13:43:23,Makasih pendaftaran saya di setujui makasih akulaku,Aku Laku
Pengguna Google,5,2024-09-06 13:43:04,Kenapah pengajuan dan payleter nya GK bisa d gunakan?,Aku Laku
Pengguna Google,5,2024-09-06 13:40:47,Apk yg sangat bermanfat,Aku Laku
Pengguna Google,5,2024-09-06 13:39:15,sangat membantu,Aku Laku
Pengguna Google,1,2024-09-06 13:37:48,"akulaku aplikasi payah,awal nya bisa pinjam setelah lunas gk bisa pinjam lagi,disuruh belanja giliran ada limit eh pinjaman di tolak terus",Aku Laku
Pengguna Google,1,2024-09-06 13:35:01,Semoga akulaku menjadi pinjaman terbaik no 1 dunia dan akhirat terimakasih,Aku Laku
Pengguna Google,1,2024-09-06 13:31:43,paylater limit gk bisa di pake sblm jatuh tempo dah sy lunasi malah ga bsa di gunakan percuma,Aku Laku
Pengguna Google,5,2024-09-06 13:27:46,Okee banget,Aku Laku
Pengguna Google,1,2024-09-06 13:27:31,"Saya udah bayar lunas dan uang saya udah kepotong untuk bayar tapi di riwayat pembayaran tertulis belum bayar, gimana itu",Aku Laku
Pengguna Google,5,2024-09-06 13:26:25,Sangat membantu,Aku Laku
Pengguna Google,1,2024-09-06 13:22:50,Hah,Aku Laku
Pengguna Google,5,2024-09-06 13:13:13,Oke,Aku Laku
Pengguna Google,1,2024-09-06 13:11:34,Apaan coba akun saya di bekukan ga bisa di buka mana cicilan 1 kali lagi hadeh mau bayar tagihan jadi ga bisa,Aku Laku
Pengguna Google,4,2024-09-06 13:09:40,Bermanfaat lumayan,Aku Laku
Pengguna Google,5,2024-09-06 13:08:52,Bagus,Aku Laku
Pengguna Google,5,2024-09-06 13:07:35,Not bad,Aku Laku
Pengguna Google,1,2024-09-06 13:03:58,Udah 2 kali verifikasi data juga tidak lolos. Pdahal sya tidak pernah pinjol. Dibank aja saya lolos. Di aplikasi ini saya gak lolos. Kesal emang sya lagi butuh. Tapi ya sudah lah. Maaf y saya kasi bintang 1,Aku Laku
Pengguna Google,3,2024-09-06 13:02:38,"Kenepa setelah pelunasan kok gak bisa cair lagi,padahal selalu bayar tepat waktu sebelum jatuh tempo,sungguh sangat mengecewakan nasabah.",Aku Laku
Pengguna Google,5,2024-09-06 13:01:19,wow GG,Aku Laku
Pengguna Google,2,2024-09-06 12:53:34,"Pernah di ACC padahal udah lumas, tpi pas ambil lgi gk bisa",Aku Laku
Pengguna Google,5,2024-09-06 12:49:54,Ok,Aku Laku
Pengguna Google,5,2024-09-06 12:49:46,mantap,Aku Laku
Pengguna Google,5,2024-09-06 12:48:41,Nice,Aku Laku
Pengguna Google,5,2024-09-06 12:46:37,Knpa saya tidak memakai kredit,Aku Laku
Pengguna Google,2,2024-09-06 12:40:53,Kenapa limit sy tidak bisa di gunakan padahal sy biasa mengunakan playleter tp sekarang ga bisa di gunakan apalagi pinjaman ko Sekarang malah ga bisa dan limit pinjaman malah turun dratis,Aku Laku
Pengguna Google,5,2024-09-06 12:40:37,Mantap jiwa..sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:40:26,Josss,Aku Laku
Pengguna Google,5,2024-09-06 12:39:44,Baik,Aku Laku
Pengguna Google,3,2024-09-06 12:39:23,Bagus,Aku Laku
Pengguna Google,5,2024-09-06 12:38:04,Sangat bagus,Aku Laku
Pengguna Google,5,2024-09-06 12:36:49,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:32:11,Ok,Aku Laku
Pengguna Google,5,2024-09-06 12:30:09,Mantulllll,Aku Laku
Pengguna Google,5,2024-09-06 12:28:23,Oiikke bingitt,Aku Laku
Pengguna Google,5,2024-09-06 12:28:06,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 12:20:46,Ok,Aku Laku
Pengguna Google,4,2024-09-06 12:19:24,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:19:12,Sbnrnya ini bagus sangat membantu tapi sayangnyaa kalau pinjam lagi suka ditolak. Truss limit jadi berkurang padahal bayar slalu tepat waktu,Aku Laku
Pengguna Google,5,2024-09-06 12:17:30,Keren pokoknya,Aku Laku
Pengguna Google,5,2024-09-06 12:13:49,Membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:09:12,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:07:46,Good,Aku Laku
Pengguna Google,5,2024-09-06 12:06:01,bagus,Aku Laku
Pengguna Google,5,2024-09-06 12:05:00,Sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 12:04:38,Bisa nga ya,Aku Laku
Pengguna Google,1,2024-09-06 12:04:36,selalu gagal,Aku Laku
Pengguna Google,5,2024-09-06 12:01:39,Bagus dan sangat membantu banget,Aku Laku
Pengguna Google,5,2024-09-06 12:01:10,oke jos,Aku Laku
Pengguna Google,5,2024-09-06 12:01:09,Sangat membantu saya,Aku Laku
Pengguna Google,1,2024-09-06 11:58:10,limit paylater ada tapi ga bisa di pake payahhh,Aku Laku
Pengguna Google,5,2024-09-06 11:57:54,"Ya selama pemakaian ini gada kendala sih, mogaÂ² bisa konsisten trus, mantap",Aku Laku
Pengguna Google,1,2024-09-06 11:57:18,"Aplikasi menyebalkan baru telat 3 hari saja karna gaji pending sudah dijelaskan,semua orang di chat/wa, sampai bahasanya mau sebarkan data, ikuti SOP apa,sudah seperti saya maling saja yg menunggak berbulan bulan,setelah lunas langsung copot nih aplikasi!! Menjengkelkan tolerasi,tidak ada sopannya di chat trs,blm tempo saja sdh di tlp!",Aku Laku
Pengguna Google,5,2024-09-06 11:56:34,Berhasil,Aku Laku
Pengguna Google,5,2024-09-06 11:56:23,Baik,Aku Laku
Pengguna Google,5,2024-09-06 11:52:02,Good luck,Aku Laku
Pengguna Google,5,2024-09-06 11:50:55,aplikasi yg rekomen buat yg butuh dana dadakan makasih akulaku,Aku Laku
Pengguna Google,5,2024-09-06 11:50:54,Terimakasih akulaku servisnya ok,Aku Laku
Pengguna Google,5,2024-09-06 11:46:52,Seneng sekali adanya Akulaku,Aku Laku
Pengguna Google,5,2024-09-06 11:45:30,Mantap..semoga makin sukses..,Aku Laku
Pengguna Google,5,2024-09-06 11:44:21,Ok,Aku Laku
Pengguna Google,5,2024-09-06 11:42:57,Good luck,Aku Laku
Pengguna Google,5,2024-09-06 11:40:34,sangat mudah dan membantu,Aku Laku
Pengguna Google,5,2024-09-06 11:37:31,Saya kasih bintang 4 dulu DECH buat akulaku pertama saya pinjem cepet kalau ada keperluan ngedadak langsung di ACC atas nama M Yusup...saya kemarin udh di bayar lunas...ko mau pinjam lagi gak lolos padahal pinjeman yg kemarin aja jatuh tempo playleter tgl 10 pinjeman tgl 11 tapi saya udah di bayar kemari smuahnya tapi ko mau pinjem lagi gak bisa...aneh padahal lagi butuh buat anak ðŸ˜­,Aku Laku
Pengguna Google,5,2024-09-06 11:35:08,Proses cepat,Aku Laku
Pengguna Google,2,2024-09-06 11:34:36,"Bintangnya aq turunin, paylater aq gak bisa dipakai padahal limit gede. Kecewa aq",Aku Laku
Pengguna Google,5,2024-09-06 11:34:24,Respon good,Aku Laku
Pengguna Google,5,2024-09-06 11:30:54,Saya tidak menerima barang tapi ada tagihan,Aku Laku
Pengguna Google,5,2024-09-06 11:30:06,Mantap,Aku Laku
Pengguna Google,1,2024-09-06 11:28:43,kurang,Aku Laku
Pengguna Google,5,2024-09-06 11:28:10,Bagus mntap jiwa,Aku Laku
Pengguna Google,1,2024-09-06 11:27:26,"ada kendala di paylater gapernah bisa terselesaikan walaupun sudah berkali-kali menghubungi cs,apalah aplikasi ini alesanya sistem sistem mulu, yakali setahun ga bisa diperbaiki",Aku Laku
Pengguna Google,5,2024-09-06 11:24:15,Cukup membantu,Aku Laku
Pengguna Google,1,2024-09-06 11:21:38,akulaku kenapa paylater saya gak bisa di gunakan padahal saya tidak pernah telat bayar,Aku Laku
Pengguna Google,5,2024-09-06 11:17:02,Kasih Sy Pinjaman Dong .Udah Beberapa Kali Ga Di ACC Terus .,Aku Laku
Pengguna Google,5,2024-09-06 11:14:39,Mantap,Aku Laku
Pengguna Google,4,2024-09-06 11:13:14,Rekomend,Aku Laku
Pengguna Google,5,2024-09-06 11:12:42,Bagus terpercaya ok,Aku Laku
Pengguna Google,5,2024-09-06 11:12:35,Mantap,Aku Laku
Pengguna Google,3,2024-09-06 11:07:56,"Pinjaman untuk berikut gagal karena saya telat bayar,sebenarnya untuk waktu jatuh tempo bulan berikut sudah saya lunasi. Jadi kalau dihitung2 pihak akulaku diuntungkan,karena saya melunasi cicilan yang seharusnya lunas tgl 23 September,tgl 4 September sudah saya bayar lunas dengan dendaan.",Aku Laku
Pengguna Google,5,2024-09-06 11:07:20,Sangat membantu untuk kemajuan usaha saya,Aku Laku
Pengguna Google,5,2024-09-06 11:05:13,Cepat proses nya,Aku Laku
Pengguna Google,3,2024-09-06 11:04:37,Aku laku makin sini makin konyol limit saya 4 juta lebih tapi tidak bisa di gunakan buat mencicil barang maupun pembayaran tagihan lainnya dah,Aku Laku
Pengguna Google,5,2024-09-06 11:03:10,Pinjaman nya gampang dan terjangkau klw bisa ngk minjem lagi pusing byk tagihan ntar,Aku Laku
Pengguna Google,1,2024-09-06 11:01:05,"Saya baca ulasan keluhannya sama, ada limit tapi gak bisa di pakai. Terus ngapain mau di buat apa klw ada limit tapi gak bisa di pakek.",Aku Laku
Pengguna Google,5,2024-09-06 11:00:16,Sangat membantu skali dan muda cepat cair,Aku Laku
Pengguna Google,5,2024-09-06 10:59:27,Mantap dan amanah bisa di percaya,Aku Laku
Pengguna Google,5,2024-09-06 10:56:11,Trimaksh sdh menolong di szaat kritis,Aku Laku
Pengguna Google,3,2024-09-06 10:55:51,Gagal teroosss,Aku Laku
Pengguna Google,5,2024-09-06 10:55:41,Terimakasih,Aku Laku
Pengguna Google,5,2024-09-06 10:49:19,Ok,Aku Laku
Pengguna Google,5,2024-09-06 10:47:47,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 10:45:28,Sangat sangat membantu,Aku Laku
Pengguna Google,3,2024-09-06 10:43:31,Mengapa saat saya melakukan pengajuan di tolak sedangkan pengajuan sblmÂ² nya di terima,Aku Laku
Pengguna Google,5,2024-09-06 10:41:26,Aplikasi ini sangat bagus,Aku Laku
Pengguna Google,5,2024-09-06 10:34:02,Bagus cepat dan tanggap,Aku Laku
Pengguna Google,1,2024-09-06 10:26:47,Kecewa banget sama aku laku padahal gak pernah telat bayar sering bayar sblm waktu nya ada pinjam baru seminggu di balikin 2minggu bayar blm waktu nya giliran mau pinjam sekarang pdhl gak terlalu banyak cuman 500rb susah bgtt mau pinjamin sekarang ribet bgt aku laku,Aku Laku
Pengguna Google,5,2024-09-06 10:26:45,Udeh bagus semua...kalo bisa dikurangin bunga nya,Aku Laku
Pengguna Google,5,2024-09-06 10:15:11,Mantap,Aku Laku
Pengguna Google,5,2024-09-06 10:14:34,sangat membantu,Aku Laku
Pengguna Google,1,2024-09-06 10:12:24,"Di telpon suruh ajukan pinjaman flexi, tapi pas pengajuan di tolak",Aku Laku
Pengguna Google,5,2024-09-06 10:02:23,Aplikasi yg sangat membantu,Aku Laku
Pengguna Google,5,2024-09-06 10:00:11,Good,Aku Laku
Pengguna Google,5,2024-09-06 09:59:49,Semoga limitnya lebih besar,Aku Laku
